,name,state_name,land_wind_,util_pv_te,longitude,latitude
141,Moore,Texas,21462906.21,130787807.62,-101.89292046979372,35.83769336514632
142,Yoakum,Texas,17911559.54,131520285.72,-102.82782817574027,33.173013238943184
143,Madison,Texas,4181301.41,56558250.78,-95.92835929757968,30.965537572591977
144,Hale,Texas,23812137.89,164754585.85,-101.82688172007369,34.07052385950076
145,Grayson,Texas,16568444.89,118891098.32,-96.67766178281849,33.62689151917415
146,Deaf Smith,Texas,38569692.56,247549758.88,-102.60495344196289,34.9660388810524
147,Jackson,Oregon,5187487.58,22175154.85,-122.72844802357868,42.43214500122454
148,Dawson,Texas,18471769.54,149969060.77,-101.9476824753144,32.74251914064641
149,Harney,Oregon,96809004.11,637557924.96,-118.96786522485327,43.06402672369024
150,Llano,Texas,14234038.35,103274959.16,-98.68394268729148,30.70561914385264
151,Dallas,Texas,409887.64,23116777.97,-96.7778169035852,32.766605380619765
152,Limestone,Texas,14646999.55,126409506.22,-96.58053764404832,31.54546700312574
153,Dallam,Texas,30017480.55,251088935.26,-102.60222943398543,36.277886700481325
154,Tehama,California,18827842.87,108651550.85,-122.23389890586168,40.12570930487787
155,Holt,Nebraska,44272756.65,302253192.06,-98.78382508577627,42.45570705785033
156,Kane,Utah,8510216.74,36626011.43,-111.88784741753769,37.285074934972144
157,Juab,Utah,34210006.06,263234121.04,-112.78482138929728,39.702617163160625
158,Iron,Utah,34159857.77,251774448.02,-113.28927384738414,37.859164684582645
159,Hamilton,Nebraska,13283847.37,74218810.59,-98.02320873931893,40.87356161062061
160,Harlan,Nebraska,10943429.44,61625355.69,-99.40465944152974,40.17648936796463
161,Hayes,Nebraska,16086566.23,66619529.29,-101.06184658082802,40.524789415741
162,Hitchcock,Nebraska,14285919.56,70760765.65,-101.04227053336695,40.176342834440916
163,Carson City,Nevada,571290.58,1004195.36,-119.74648311495812,39.150777695238446
164,Taylor,Iowa,12183079.35,50169347.49,-94.69648087043048,40.73743017126935
165,Lipscomb,Texas,25192576.99,129794391.57,-100.27311587390317,36.277712576501244
166,Morton,Kansas,12390044.27,117298047.22,-101.7992750902396,37.19142626308293
167,Elmore,Idaho,16654359.09,92499843.09,-115.46920327067276,43.35385217108352
168,Esmeralda,Nevada,39632809.17,250022744.47,-117.63236936622005,37.78470051626678
169,Greenwood,Kansas,26096990.12,127738827.86,-96.23264751539789,37.87779592155385
170,Pottawattamie,Iowa,20756332.94,60868598.02,-95.54230115534273,41.33661669972645
171,Harper,Kansas,19293859.62,119243369.98,-98.07551406443937,37.191648302582855
172,Gage,Nebraska,20284500.29,109344085.52,-96.68948258403985,40.26193253852924
173,Furnas,Nebraska,13069562.52,76282213.5,-99.91228448664747,40.17647926996365
174,Frontier,Nebraska,19830671.17,76284263.65,-100.3941935880278,40.53008237168434
175,Franklin,Nebraska,12439386.05,65711688.13,-98.95280310002035,40.17635915631997
176,Butler,Kansas,30953377.7,191442039.25,-96.83907971932787,37.78127854767405
177,Hamilton,Kansas,23197189.83,156467830.71,-101.79124648207092,37.999182556749794
178,Garden,Nebraska,32801886.63,158688059.51,-102.33541156722283,41.61947738100904
179,Gregory,South Dakota,19279512.66,75283535.3,-99.18562204983104,43.19239928429793
180,Yuma,Colorado,50005917.89,321427729.17,-102.42424782928332,40.00291746926346
181,Washington,Colorado,54490110.04,370757739.05,-103.201280702148,39.97105208394271
182,Weld,Colorado,46390842.98,542028575.65,-104.3925200911274,40.55483100888954
183,Greeley,Kansas,18945059.91,124101768.39,-101.80600854647783,38.480523200399396
184,Bent,Colorado,28477790.29,217593601.54,-103.07167069430486,37.955126471808086
185,Boulder,Colorado,902234.97,15507565.14,-105.35771659643792,40.09246369332295
186,Broomfield,Colorado,7026.09,1813954.21,-105.05284369623911,39.954019817150005
187,Chaffee,Colorado,1454518.7,3632180.3,-106.19411823535593,38.74685435109645
188,Cheyenne,Colorado,39809648.32,279624173.11,-102.60340432059085,38.82793183880923
189,Clear Creek,Colorado,268602.51,0.0,-105.6443005901875,39.68906935299517
190,Washoe,Nevada,51526704.11,269166398.02,-119.66370335017284,40.66390607778092
191,White Pine,Nevada,76386694.77,548049940.93,-114.90158924902379,39.442160329863896
192,Union,New Mexico,84131308.08,476062231.28,-103.47100695870913,36.481762226491796
193,Socorro,New Mexico,66871145.05,336235926.89,-106.9303175201154,34.007241727544226
194,Sierra,New Mexico,41983100.76,257561105.23,-107.19249453046115,33.13046549178278
195,Torrance,New Mexico,67285911.36,433211797.42,-105.85076535220205,34.64048239476529
196,Taos,New Mexico,7126349.27,74673634.48,-105.63092711594453,36.578290016631364
197,Millard,Utah,81231829.3,663831545.14,-113.10046378322576,39.07380500829712
198,Brown,Minnesota,8952986.26,69537252.79,-94.72754421078028,44.24213126024645
199,Oldham,Texas,34669392.24,185200934.1,-102.60287902819651,35.40502358914262
200,Ochiltree,Texas,24304558.45,135625883.57,-100.81565968881553,36.278426714618256
201,Nolan,Texas,22671461.04,114767387.53,-100.40605718909993,32.30349344733559
202,San Bernardino,California,23397150.87,320004232.87,-116.17844188393944,34.84145972443652
203,San Diego,California,3850223.9,17771889.95,-116.73291375891043,33.03595512756417
204,San Francisco,California,0.0,0.0,-122.44284216990972,37.75570432998636
205,Clay,Missouri,3351682.95,30863284.56,-94.42083154805707,39.31054014195316
206,Clinton,Missouri,7978580.1,49167265.8,-94.4045814171835,39.60178494685267
207,Albany,Wyoming,72834135.61,291301843.59,-105.72391017507773,41.654470214007205
208,Upshur,Texas,3908403.61,53801007.92,-94.94135991095,32.736294000711766
209,Carbon,Wyoming,142286371.6,471174997.8,-106.9306120782458,41.6945919644679
210,Converse,Wyoming,76306844.41,305008437.02,-105.50706350428926,42.97233179133222
211,Hardeman,Texas,15691905.55,100623412.33,-99.7456723121695,34.290307824796365
212,Hansford,Texas,24487915.11,135349481.91,-101.35453447558682,36.277455909073126
213,Hamilton,Texas,17608060.86,101792374.03,-98.11072715196791,31.704796946779343
214,Hall,Texas,16880252.57,99200468.95,-100.68111950006302,34.53078997715161
215,Leavenworth,Kansas,7276523.04,40283994.33,-95.0379675421947,39.19929787704847
216,Glasscock,Texas,20908367.7,148840734.16,-101.52076474705034,31.86945017858746
217,Grand,Utah,23836772.0,146243478.57,-109.5711114154152,38.98173267086236
218,Gray,Texas,23743807.6,106676151.75,-100.81258171718503,35.40116267733494
219,Deschutes,Oregon,20408361.54,141701225.31,-121.22794759452195,43.914903970865176
220,Curry,Oregon,2513277.3,1880147.45,-124.15670647152677,42.457819210832426
221,Coos,Oregon,4585107.92,5038101.1,-124.0575093363656,43.171824261190956
222,Douglas,Oregon,9831426.08,11522753.64,-123.16616278084379,43.27960937546117
223,Webster,Nebraska,12384473.6,68783923.92,-98.49996516349866,40.17644527666934
224,Wheeler,Nebraska,11638547.34,72091765.7,-98.52819789314425,41.914765585072075
225,York,Nebraska,13205780.33,77145555.51,-97.5970995172127,40.872753586777485
226,Palo Alto,Iowa,12768191.84,72224025.37,-94.67814786924065,43.08205535682728
227,Page,Iowa,11709678.63,47191547.47,-95.15022655895767,40.73914137842759
228,O'Brien,Iowa,13732201.19,73540927.25,-95.62486816352768,43.08376459917139
229,Dodge,Nebraska,10178565.09,61979185.29,-96.65409337871151,41.57768035163974
230,Dixon,Nebraska,10119834.64,29566582.81,-96.86772609883366,42.49320869050891
231,Dundy,Nebraska,19397946.28,117341664.62,-101.68794656801558,40.1762306194691
232,Douglas,Nebraska,1775508.32,14354481.29,-96.15440017706962,41.29536075853138
233,Geary,Kansas,6402527.22,30663740.37,-96.75255803092205,39.00233241670836
234,Fillmore,Nebraska,13613018.27,80467442.97,-97.59650516079013,40.52467582440881
235,Graham,Kansas,17119247.82,116738652.34,-99.88322707214937,39.34965822131971
236,Grant,Kansas,13576716.95,90123088.16,-101.30798830539536,37.56223075651186
237,Harrison,Iowa,14011087.56,40071244.95,-95.81672243739338,41.682940115224596
238,Fall River,South Dakota,19249354.2,154473034.95,-103.52756154298723,43.23938653994573
239,Douglas,South Dakota,8909706.28,56712903.7,-98.36609963856743,43.38693507616985
240,Kings,California,11131399.72,188694607.23,-119.8155324497094,36.075325223704645
241,Miami,Kansas,11398956.06,64197274.64,-94.83806346774222,38.56359930215551
242,Montgomery,Kansas,11418099.2,79453936.02,-95.74288302205792,37.1925288695695
243,Shelby,Iowa,14646671.22,36691434.48,-95.3102281019927,41.68508326439345
244,Sioux,Iowa,15995092.25,92352126.75,-96.1778664277875,43.08262703194903
245,Sac,Iowa,13070003.92,69845703.36,-95.10540279207858,42.38624934932961
246,Anderson,Kansas,11968124.22,75066972.03,-95.29333987601629,38.21422448530049
247,Edwards,Kansas,15891639.08,94579184.56,-99.31209996540694,37.88763430200559
248,Doniphan,Kansas,8109757.19,29714511.97,-95.14698166970803,39.7885430233215
249,Dickinson,Kansas,18432269.41,107467409.76,-97.15269357534235,38.86647586348693
250,Cuming,Nebraska,13766276.42,60857790.12,-96.78739346689167,41.916421863631605
251,Cherry,Nebraska,110799204.0,473048365.0,-101.11857550034851,42.54493528891391
252,Cheyenne,Nebraska,28559068.41,163277225.84,-102.99496334983598,41.219787580297215
253,Clay,Nebraska,13217085.15,79348570.94,-98.05128837080272,40.524437114939566
254,Colfax,Nebraska,8762937.03,42840398.25,-97.08655323605268,41.57309966879119
255,Hutchinson,South Dakota,17250976.67,102442555.09,-97.75440896031552,43.33482813888871
256,Hanson,South Dakota,8346569.95,53456348.11,-97.78729419512588,43.6748126079091
257,Red Willow,Nebraska,13998304.58,74663489.65,-100.47686921249138,40.17583220235677
258,Richardson,Nebraska,7987354.35,52174393.55,-95.71666983732804,40.1248747052074
259,Platte,Nebraska,14529826.1,75807577.62,-97.51971634434317,41.570121620240066
260,Polk,Nebraska,10681163.12,58501347.82,-97.56840301556635,41.18696205321148
261,Rock,Nebraska,17757201.97,122361937.56,-99.44993046411649,42.42130854299461
262,Barber,Kansas,26098420.59,135227941.78,-98.68480918396422,37.22887706434468
263,Amador,California,1789104.96,12107965.18,-120.65201666753633,38.446062841601176
264,Murray,Oklahoma,7442344.15,44799553.39,-97.06791532236953,34.48229854363532
265,McIntosh,Oklahoma,11305945.35,65469913.15,-95.66677594622254,35.37370634105635
266,Major,Oklahoma,23547756.52,125711809.5,-98.53594811427395,36.31164889837083
267,Marshall,Oklahoma,6280167.97,42789789.19,-96.76928511141806,34.02438389825435
268,Mayes,Oklahoma,12136140.77,70013864.05,-95.23086040569856,36.3018776621309
269,Nobles,Minnesota,15427612.73,91489578.13,-95.75341774966711,43.674238179784325
270,Murray,Minnesota,15536251.02,86333468.83,-95.7632636993753,44.02211179896254
271,Hidalgo,New Mexico,45027901.97,419200708.16,-108.71483606514394,31.914166782418512
272,Harding,New Mexico,37096547.91,287722384.39,-103.81993764227572,35.857948613941545
273,Lincoln,New Mexico,80478343.34,341283027.38,-105.45924738100841,33.74524474117065
274,Lea,New Mexico,92870609.61,771322461.24,-103.41247287869808,32.79215027284783
275,Los Alamos,New Mexico,95221.58,754125.07,-106.30731581578843,35.86944560997246
276,Luna,New Mexico,47932053.62,462589740.03,-107.74976641250471,32.182168489820334
277,Kossuth,Iowa,22167024.51,124105943.94,-94.20671616016833,43.20410717138351
278,Teton,Idaho,2376283.63,23613458.1,-111.20771090545021,43.759447926603684
279,Twin Falls,Idaho,27649562.8,171962495.83,-114.66714140036676,42.35598283259138
280,Latimer,Oklahoma,7300811.79,30580059.76,-95.25041696857933,34.8760596673286
281,Kiowa,Oklahoma,24937941.91,144105612.9,-98.98062716793439,34.91632831211169
282,Kingfisher,Oklahoma,22540221.28,134436573.61,-97.94210179334205,35.9453882995972
283,Kay,Oklahoma,14791610.83,117842192.17,-97.14392823320266,36.817976308628126
284,Le Flore,Oklahoma,13144207.32,86621058.79,-94.70336894873022,34.900338274212416
285,Gentry,Missouri,9065922.78,47295320.85,-94.40991231638091,40.21213121956431
286,Bear Lake,Idaho,2456880.9,19069840.73,-111.3296557984102,42.284773940675336
287,Jasper,Missouri,9615498.92,76010332.64,-94.34034878129123,37.203365209493036
288,Jackson,Missouri,3264278.67,30521059.53,-94.34611921619654,39.00850026120324
289,Daggett,Utah,1653376.24,4346047.39,-109.50625445525448,40.88651735166295
290,Panola,Texas,5046095.88,76537430.85,-94.30567539969006,32.162368403934764
291,Parker,Texas,16047766.35,102282104.46,-97.80509751632678,32.77765413200376
292,Palo Pinto,Texas,15365524.75,94735671.3,-98.31302341118754,32.75317863857141
293,Parmer,Texas,22468085.93,151619759.7,-102.784536255366,34.53010890541854
294,Falls,Texas,11927113.25,106784176.15,-96.93584455224487,31.253278305858707
295,Scurry,Texas,21757387.46,133707562.52,-100.9164364743572,32.74633520689755
296,El Paso,Texas,7375665.04,88713743.25,-106.23485214610817,31.768620287188945
297,San Saba,Texas,23998093.93,128347872.47,-98.81759530805662,31.155169242377177
298,Minidoka,Idaho,6769527.32,72439188.66,-113.63751805669179,42.854402682188784
299,Lane,Kansas,18924495.16,104593995.1,-100.46637067856513,38.48135601915517
300,Lincoln,Idaho,18831386.35,158955345.28,-114.13832329593127,43.002421081161465
301,Linn,Kansas,11054347.63,65523720.38,-94.84295321649789,38.212268086815854
302,Comanche,Texas,18050879.43,123635699.24,-98.5582619977955,31.94798184077018
303,Cooke,Texas,18011061.88,104436108.85,-97.21249836188547,33.639134728398794
304,Concho,Texas,24273995.38,151700688.64,-99.86395531848719,31.326510924602736
305,Oklahoma,Oklahoma,6587758.49,55913336.09,-97.40720972736297,35.55152279643562
306,Muskogee,Oklahoma,12364504.19,94020795.88,-95.37946862725946,35.6160458495378
307,Lyon,Iowa,12710162.32,71628300.08,-96.21033349190306,43.38049334880489
308,Ellis,Kansas,18667075.42,114265652.21,-99.31720509623445,38.91478293333004
309,Finney,Kansas,31123075.39,197490842.2,-100.73692328327266,38.04435967365766
310,Franklin,Kansas,11406798.46,70202211.27,-95.28593412538955,38.564532397678384
311,Chase,Nebraska,19787552.62,116801667.34,-101.69795407715743,40.52417236123211
312,Butler,Nebraska,14193049.17,68773448.61,-97.13064087532312,41.22416099701188
313,Burt,Nebraska,10360583.92,43604944.72,-96.32861310660564,41.851552754403386
314,Cedar,Nebraska,17636427.82,67880118.38,-97.25238529176094,42.59924584863463
315,Cass,Nebraska,10726188.96,54951775.82,-96.14084902503296,40.90979624745175
316,Brule,South Dakota,18714381.84,98043277.76,-99.08095217198655,43.718064667823185
317,Buffalo,South Dakota,10265980.61,51177644.8,-99.20498549703046,44.07632538284366
318,Cass,Iowa,12430014.41,42060633.01,-94.92783100354941,41.33147987306783
319,Calhoun,Iowa,13575298.74,73693469.54,-94.64041754164242,42.38517177356951
320,Carroll,Iowa,13022662.08,59932514.79,-94.8605943999291,42.036212647612004
321,Buena Vista,Iowa,12473758.27,71277997.95,-95.1511369265012,42.73551535023214
322,Sarpy,Nebraska,1419972.44,15740542.05,-96.11196270184308,41.11303304247743
323,Ada,Idaho,3860525.68,47556565.85,-116.24109548078732,43.451125503381675
324,Seward,Nebraska,12949626.22,70671440.62,-97.13951240989812,40.8723857216034
325,Turner,South Dakota,13507492.96,80258454.52,-97.14864654760252,43.31087825602157
326,Union,South Dakota,8415043.96,47619146.53,-96.65607135933381,42.83247151180563
327,Tripp,South Dakota,31686956.93,165608673.22,-99.88395780765975,43.34598038850801
328,Smith,Kansas,18826434.19,112549792.73,-98.7854621523442,39.785154379677614
329,Cherokee,Iowa,12676153.85,66096139.03,-95.62382250253253,42.73564076821884
330,Franklin,Texas,2148461.23,30687446.87,-95.2184230336336,33.17552926921974
331,San Luis Obispo,California,12433901.21,68836114.13,-120.40399073208671,35.387110251871476
332,Sherman,Kansas,26279036.19,155915235.06,-101.72002470916777,39.351441789434894
333,Bannock,Idaho,5795026.47,23360449.11,-112.22463478823832,42.66851086979649
334,Mellette,South Dakota,26525889.51,106239052.89,-100.7600898019562,43.581163557663096
335,Pipestone,Minnesota,10669537.47,59318709.15,-96.25864142517842,44.02300352540321
336,Guadalupe,New Mexico,71041188.98,424028154.1,-104.7906624135747,34.8633249475455
337,Grant,New Mexico,35046751.0,195570509.44,-108.38224076136501,32.73902592970054
338,Eddy,New Mexico,59753754.63,572804298.68,-104.30430882762758,32.471497668985535
339,Dona Ana,New Mexico,37630858.17,410916854.92,-106.83278286066873,32.35265662054207
340,De Baca,New Mexico,47324001.8,365020793.22,-104.41198887846824,34.342392271488286
341,Stanton,Kansas,16347134.37,110419678.36,-101.78420613336367,37.56311922616154
342,Platte,Wyoming,39983670.12,142687875.88,-104.9658117951561,42.133069582308394
343,Dewey,Oklahoma,26401724.45,111407564.37,-99.00792056689637,35.987667554025286
344,Delaware,Oklahoma,12750148.81,58606190.7,-94.80270062743925,36.40821542263302
345,Garfield,Oklahoma,26739931.86,153663656.03,-97.78273192409166,36.379065379747345
346,Ellis,Oklahoma,32398724.85,150073271.04,-99.75469636313268,36.21838608955502
347,Stafford,Kansas,16217454.5,112754144.84,-98.71750143945785,38.031096579849525
348,Garvin,Oklahoma,17252780.42,103840359.66,-97.30928459506718,34.704553954796815
349,Jackson,Minnesota,14267946.01,87154527.32,-95.15415684549804,43.67415370855938
350,Hudspeth,Texas,76803330.24,596113975.83,-105.38645078742871,31.456206589795265
351,Houston,Texas,9958113.54,101572091.33,-95.42268024394836,31.31776160979804
352,Howard,Texas,18602686.42,139836187.18,-101.43550886869207,32.306173245035346
353,Hood,Texas,6079384.74,47624103.04,-97.8323134848464,32.42996339802938
354,Hopkins,Texas,7474474.61,94446106.42,-95.56397176335622,33.14955029291445
355,Mason,Texas,17621693.95,98479405.57,-99.22610888234877,30.717707739377673
356,Weber,Utah,759417.74,12155225.84,-111.9132659886535,41.26991361910468
357,Wayne,Utah,17100493.64,109176547.58,-110.90366340581438,38.32436264644584
358,Washington,Utah,7837249.37,41617900.27,-113.50494104713272,37.28034735344022
359,Wasatch,Utah,2359465.01,4953479.91,-111.16948027276545,40.330425500731934
360,Ellis,Texas,13447038.45,122718966.73,-96.79456833580267,32.34839421783883
361,Stephens,Texas,21110542.57,115965063.82,-98.8361735077289,32.735864523831346
362,Pawnee,Kansas,18061034.43,114076896.46,-99.23679914635511,38.18137410031091
363,Eastland,Texas,20709446.13,126544114.18,-98.8323291532126,32.32707819191785
364,Jerome,Idaho,9713239.05,85026136.37,-114.26397545167225,42.68992147543362
365,Jefferson,Idaho,13094471.82,144301549.93,-112.31129383227342,43.82014715095055
366,Briscoe,Texas,17017522.12,94216743.23,-101.20859125672847,34.530266869465976
367,Wallace,Kansas,21286383.12,126888742.59,-101.76357365127387,38.91665663211816
