,name,state_name,dist_wind_,land_wind_,com_pv_tec,resid_pv_t,util_pv_te,longitude,latitude
246,Anderson,Kansas,9191206.2,11968124.22,22700.04,24301.04,75066972.03,-95.29333987601629,38.21422448530049
247,Edwards,Kansas,3097907.38,15891639.08,17902.19,11204.82,94579184.56,-99.31209996540694,37.88763430200559
248,Doniphan,Kansas,5887706.7,8109757.19,38449.85,20570.8,29714511.97,-95.14698166970803,39.7885430233215
249,Dickinson,Kansas,12886878.27,18432269.41,59358.23,58714.63,107467409.76,-97.15269357534235,38.86647586348693
250,Cuming,Nebraska,9857946.73,13766276.42,29313.46,24370.45,60857790.12,-96.78739346689167,41.916421863631605
251,Cherry,Nebraska,9114732.37,110799204.0,18805.32,17510.6,473048365.0,-101.11857550034851,42.54493528891391
252,Cheyenne,Nebraska,6563752.92,28559068.41,55160.78,32950.25,163277225.84,-102.99496334983598,41.219787580297215
253,Clay,Nebraska,5457977.41,13217085.15,26940.34,21861.51,79348570.94,-98.05128837080272,40.524437114939566
254,Colfax,Nebraska,6906990.59,8762937.03,54594.27,29043.56,42840398.25,-97.08655323605268,41.57309966879119
255,Hutchinson,South Dakota,8835813.4,17250976.67,36181.61,21291.66,102442555.09,-97.75440896031552,43.33482813888871
256,Hanson,South Dakota,4620229.42,8346569.95,13329.74,7931.28,53456348.11,-97.78729419512588,43.6748126079091
257,Red Willow,Nebraska,4197175.91,13998304.58,35500.57,36911.5,74663489.65,-100.47686921249138,40.17583220235677
258,Richardson,Nebraska,6276077.41,7987354.35,30923.44,30341.52,52174393.55,-95.71666983732804,40.1248747052074
259,Platte,Nebraska,11691352.62,14529826.1,57844.27,94311.13,75807577.62,-97.51971634434317,41.570121620240066
260,Polk,Nebraska,5781142.86,10681163.12,14439.98,18079.07,58501347.82,-97.56840301556635,41.18696205321148
261,Rock,Nebraska,2661003.58,17757201.97,4013.22,4963.48,122361937.56,-99.44993046411649,42.42130854299461
262,Barber,Kansas,3902011.17,26098420.59,38090.78,16187.25,135227941.78,-98.68480918396422,37.22887706434468
263,Amador,California,2038999.24,1789104.96,246928.54,117104.6,12107965.18,-120.65201666753633,38.446062841601176
264,Murray,Oklahoma,5388238.95,7442344.15,75902.11,36166.78,44799553.39,-97.06791532236953,34.48229854363532
265,McIntosh,Oklahoma,9728635.71,11305945.35,59515.4,47898.63,65469913.15,-95.66677594622254,35.37370634105635
266,Major,Oklahoma,9122144.79,23547756.52,30836.99,22442.25,125711809.5,-98.53594811427395,36.31164889837083
267,Marshall,Oklahoma,5375194.93,6280167.97,58997.11,41955.38,42789789.19,-96.76928511141806,34.02438389825435
268,Mayes,Oklahoma,12474447.55,12136140.77,121466.5,96916.54,70013864.05,-95.23086040569856,36.3018776621309
269,Nobles,Minnesota,14089673.79,15427612.73,109305.76,50178.58,91489578.13,-95.75341774966711,43.674238179784325
270,Murray,Minnesota,12642749.62,15536251.02,41850.85,26164.98,86333468.83,-95.7632636993753,44.02211179896254
271,Hidalgo,New Mexico,2723357.29,45027901.97,19111.11,9430.4,419200708.16,-108.71483606514394,31.914166782418512
272,Harding,New Mexico,1668827.81,37096547.91,20607.77,1538.8,287722384.39,-103.81993764227572,35.857948613941545
273,Lincoln,New Mexico,9825795.93,80478343.34,42907.57,55215.15,341283027.38,-105.45924738100841,33.74524474117065
274,Lea,New Mexico,10632610.48,92870609.61,388605.68,164574.6,771322461.24,-103.41247287869808,32.79215027284783
275,Los Alamos,New Mexico,263648.14,95221.58,134919.73,52198.66,754125.07,-106.30731581578843,35.86944560997246
276,Luna,New Mexico,8898187.84,47932053.62,49263.31,47744.16,462589740.03,-107.74976641250471,32.182168489820334
277,Kossuth,Iowa,16612880.34,22167024.51,71926.48,50282.46,124105943.94,-94.20671616016833,43.20410717138351
278,Teton,Idaho,3427268.88,2376283.63,6739.74,17976.57,23613458.1,-111.20771090545021,43.759447926603684
279,Twin Falls,Idaho,10614204.47,27649562.8,78797.69,148349.13,171962495.83,-114.66714140036676,42.35598283259138
280,Latimer,Oklahoma,6721567.91,7300811.79,40556.75,24073.37,30580059.76,-95.25041696857933,34.8760596673286
281,Kiowa,Oklahoma,7036930.43,24937941.91,112975.05,30861.83,144105612.9,-98.98062716793439,34.91632831211169
282,Kingfisher,Oklahoma,10603943.67,22540221.28,41397.3,43831.07,134436573.61,-97.94210179334205,35.9453882995972
283,Kay,Oklahoma,11808443.45,14791610.83,245763.43,144615.64,117842192.17,-97.14392823320266,36.817976308628126
284,Le Flore,Oklahoma,12798932.66,13144207.32,150385.91,132818.15,86621058.79,-94.70336894873022,34.900338274212416
285,Gentry,Missouri,6059276.89,9065922.78,14364.85,18471.19,47295320.85,-94.40991231638091,40.21213121956431
286,Bear Lake,Idaho,2225477.52,2456880.9,12781.57,14537.03,19069840.73,-111.3296557984102,42.284773940675336
287,Jasper,Missouri,16197834.89,9615498.92,388469.44,274068.02,76010332.64,-94.34034878129123,37.203365209493036
288,Jackson,Missouri,17507086.82,3264278.67,2144042.27,1261200.93,30521059.53,-94.34611921619654,39.00850026120324
289,Daggett,Utah,632526.2,1653376.24,4052.7,1784.83,4346047.39,-109.50625445525448,40.88651735166295
290,Panola,Texas,6908134.05,5046095.88,145034.51,57727.99,76537430.85,-94.30567539969006,32.162368403934764
291,Parker,Texas,16068081.22,16047766.35,559889.71,331358.01,102282104.46,-97.80509751632678,32.77765413200376
292,Palo Pinto,Texas,9724787.94,15365524.75,109414.88,68287.81,94735671.3,-98.31302341118754,32.75317863857141
293,Parmer,Texas,7284904.59,22468085.93,326364.04,25612.81,151619759.7,-102.784536255366,34.53010890541854
294,Falls,Texas,9002599.92,11927113.25,84266.92,42100.95,106784176.15,-96.93584455224487,31.253278305858707
295,Scurry,Texas,8209812.74,21757387.46,97374.78,58718.43,133707562.52,-100.9164364743572,32.74633520689755
296,El Paso,Texas,9803198.42,7375665.04,2901413.26,2006690.65,88713743.25,-106.23485214610817,31.768620287188945
297,San Saba,Texas,8013268.63,23998093.93,25082.36,14447.4,128347872.47,-98.81759530805662,31.155169242377177
298,Minidoka,Idaho,7524610.23,6769527.32,45365.28,46368.15,72439188.66,-113.63751805669179,42.854402682188784
299,Lane,Kansas,2105253.59,18924495.16,9924.26,7452.63,104593995.1,-100.46637067856513,38.48135601915517
300,Lincoln,Idaho,2760518.54,18831386.35,7996.89,7839.77,158955345.28,-114.13832329593127,43.002421081161465
301,Linn,Kansas,9989225.54,11054347.63,32045.38,27459.92,65523720.38,-94.84295321649789,38.212268086815854
302,Comanche,Texas,12987747.67,18050879.43,89871.25,42082.56,123635699.24,-98.5582619977955,31.94798184077018
303,Cooke,Texas,13152640.33,18011061.88,169371.78,101555.84,104436108.85,-97.21249836188547,33.639134728398794
304,Concho,Texas,4369195.11,24273995.38,25469.4,7347.24,151700688.64,-99.86395531848719,31.326510924602736
305,Oklahoma,Oklahoma,23202301.2,6587758.49,3698441.74,2253493.79,55913336.09,-97.40720972736297,35.55152279643562
306,Muskogee,Oklahoma,15594891.67,12364504.19,260265.73,168178.24,94020795.88,-95.37946862725946,35.6160458495378
307,Lyon,Iowa,11696955.87,12710162.32,37152.83,39092.61,71628300.08,-96.21033349190306,43.38049334880489
308,Ellis,Kansas,8104536.46,18667075.42,83507.62,83286.31,114265652.21,-99.31720509623445,38.91478293333004
309,Finney,Kansas,7035269.51,31123075.39,140557.06,86812.94,197490842.2,-100.73692328327266,38.04435967365766
310,Franklin,Kansas,11277962.14,11406798.46,65890.36,69402.01,70202211.27,-95.28593412538955,38.564532397678384
311,Chase,Nebraska,3849866.44,19787552.62,34931.64,13999.48,116801667.34,-101.69795407715743,40.52417236123211
312,Butler,Nebraska,9737080.83,14193049.17,29906.68,29363.81,68773448.61,-97.13064087532312,41.22416099701188
313,Burt,Nebraska,7189426.78,10360583.92,6645.04,23060.43,43604944.72,-96.32861310660564,41.851552754403386
314,Cedar,Nebraska,11996179.36,17636427.82,28121.76,30658.61,67880118.38,-97.25238529176094,42.59924584863463
315,Cass,Nebraska,12570704.88,10726188.96,96009.14,77368.71,54951775.82,-96.14084902503296,40.90979624745175
316,Brule,South Dakota,5192612.05,18714381.84,14819.84,14352.14,98043277.76,-99.08095217198655,43.718064667823185
317,Buffalo,South Dakota,1388163.91,10265980.61,1094.28,1733.93,51177644.8,-99.20498549703046,44.07632538284366
318,Cass,Iowa,10047528.73,12430014.41,47095.55,41930.12,42060633.01,-94.92783100354941,41.33147987306783
319,Calhoun,Iowa,10139339.24,13575298.74,55733.9,33686.96,73693469.54,-94.64041754164242,42.38517177356951
320,Carroll,Iowa,11934565.68,13022662.08,95560.23,64552.01,59932514.79,-94.8605943999291,42.036212647612004
321,Buena Vista,Iowa,11765344.05,12473758.27,77113.49,44953.22,71277997.95,-95.1511369265012,42.73551535023214
322,Sarpy,Nebraska,6551117.91,1419972.44,307501.07,491684.05,15740542.05,-96.11196270184308,41.11303304247743
323,Ada,Idaho,7937699.74,3860525.68,277978.64,676515.79,47556565.85,-116.24109548078732,43.451125503381675
324,Seward,Nebraska,10779173.52,12949626.22,33159.62,47291.55,70671440.62,-97.13951240989812,40.8723857216034
325,Turner,South Dakota,10358250.7,13507492.96,57845.38,26644.98,80258454.52,-97.14864654760252,43.31087825602157
326,Union,South Dakota,7788516.33,8415043.96,47491.74,40921.04,47619146.53,-96.65607135933381,42.83247151180563
327,Tripp,South Dakota,8124864.61,31686956.93,10335.56,16749.36,165608673.22,-99.88395780765975,43.34598038850801
328,Smith,Kansas,4287367.56,18826434.19,11189.35,14272.95,112549792.73,-98.7854621523442,39.785154379677614
329,Cherokee,Iowa,10918386.91,12676153.85,66762.47,37244.92,66096139.03,-95.62382250253253,42.73564076821884
330,Franklin,Texas,4102418.79,2148461.23,69017.54,29895.52,30687446.87,-95.2184230336336,33.17552926921974
331,San Luis Obispo,California,12416113.52,12433901.21,1553875.85,660280.94,68836114.13,-120.40399073208671,35.387110251871476
332,Sherman,Kansas,4190431.32,26279036.19,36028.09,17578.12,155915235.06,-101.72002470916777,39.351441789434894
333,Bannock,Idaho,7378278.39,5795026.47,62967.54,132246.34,23360449.11,-112.22463478823832,42.66851086979649
334,Mellette,South Dakota,2661160.48,26525889.51,3919.9,3386.97,106239052.89,-100.7600898019562,43.581163557663096
335,Pipestone,Minnesota,8032445.69,10669537.47,67044.58,26710.25,59318709.15,-96.25864142517842,44.02300352540321
336,Guadalupe,New Mexico,3393433.27,71041188.98,17134.42,7628.62,424028154.1,-104.7906624135747,34.8633249475455
337,Grant,New Mexico,7598150.84,35046751.0,56565.94,82117.26,195570509.44,-108.38224076136501,32.73902592970054
338,Eddy,New Mexico,8394980.79,59753754.63,274323.67,158208.56,572804298.68,-104.30430882762758,32.471497668985535
339,Dona Ana,New Mexico,11359081.47,37630858.17,265080.19,450429.52,410916854.92,-106.83278286066873,32.35265662054207
340,De Baca,New Mexico,1469327.98,47324001.8,12316.56,4069.42,365020793.22,-104.41198887846824,34.342392271488286
341,Stanton,Kansas,1752956.09,16347134.37,25463.46,5975.7,110419678.36,-101.78420613336367,37.56311922616154
342,Platte,Wyoming,6767277.63,39983670.12,5161.24,25051.09,142687875.88,-104.9658117951561,42.133069582308394
343,Dewey,Oklahoma,7589505.64,26401724.45,46041.41,13180.9,111407564.37,-99.00792056689637,35.987667554025286
344,Delaware,Oklahoma,13648005.98,12750148.81,102349.02,99013.48,58606190.7,-94.80270062743925,36.40821542263302
345,Garfield,Oklahoma,14407975.31,26739931.86,389964.54,177833.96,153663656.03,-97.78273192409166,36.379065379747345
346,Ellis,Oklahoma,6415687.3,32398724.85,36242.5,14108.46,150073271.04,-99.75469636313268,36.21838608955502
347,Stafford,Kansas,5134880.69,16217454.5,21340.46,17071.18,112754144.84,-98.71750143945785,38.031096579849525
348,Garvin,Oklahoma,13461517.75,17252780.42,140811.18,76192.95,103840359.66,-97.30928459506718,34.704553954796815
349,Jackson,Minnesota,11827159.91,14267946.01,80473.76,29399.07,87154527.32,-95.15415684549804,43.67415370855938
350,Hudspeth,Texas,2103427.59,76803330.24,31023.29,6896.37,596113975.83,-105.38645078742871,31.456206589795265
351,Houston,Texas,11375172.82,9958113.54,86063.14,50815.36,101572091.33,-95.42268024394836,31.31776160979804
352,Howard,Texas,7195523.28,18602686.42,124146.54,93703.48,139836187.18,-101.43550886869207,32.306173245035346
353,Hood,Texas,7123370.71,6079384.74,540699.56,150046.0,47624103.04,-97.8323134848464,32.42996339802938
354,Hopkins,Texas,11993438.95,7474474.61,128536.25,89921.69,94446106.42,-95.56397176335622,33.14955029291445
355,Mason,Texas,7624279.36,17621693.95,18518.03,15499.56,98479405.57,-99.22610888234877,30.717707739377673
356,Weber,Utah,5618411.91,759417.74,390150.24,382314.13,12155225.84,-111.9132659886535,41.26991361910468
357,Wayne,Utah,2139945.16,17100493.64,5951.67,8266.06,109176547.58,-110.90366340581438,38.32436264644584
358,Washington,Utah,6514992.7,7837249.37,174195.67,298706.99,41617900.27,-113.50494104713272,37.28034735344022
359,Wasatch,Utah,3351348.59,2359465.01,49891.75,45513.27,4953479.91,-111.16948027276545,40.330425500731934
360,Ellis,Texas,17946461.94,13447038.45,440741.42,414049.96,122718966.73,-96.79456833580267,32.34839421783883
361,Stephens,Texas,7456100.92,21110542.57,48635.4,27072.31,115965063.82,-98.8361735077289,32.735864523831346
362,Pawnee,Kansas,4288421.12,18061034.43,32023.01,24206.18,114076896.46,-99.23679914635511,38.18137410031091
363,Eastland,Texas,15903588.09,20709446.13,79734.31,51305.52,126544114.18,-98.8323291532126,32.32707819191785
364,Jerome,Idaho,6624424.94,9713239.05,34644.04,37542.25,85026136.37,-114.26397545167225,42.68992147543362
365,Jefferson,Idaho,5389667.31,13094471.82,49509.75,49819.58,144301549.93,-112.31129383227342,43.82014715095055
366,Briscoe,Texas,2411792.86,17017522.12,36452.6,6115.89,94216743.23,-101.20859125672847,34.530266869465976
367,Wallace,Kansas,2052962.04,21286383.12,5106.56,6126.31,126888742.59,-101.76357365127387,38.91665663211816
368,Brown,Texas,11919059.76,18668041.33,152808.43,95906.0,125128874.52,-98.99980013612398,31.774254558075757
369,Washington,Kansas,8450363.24,21829902.9,17956.55,21099.81,113010423.48,-97.08757391780345,39.78423151567063
370,Wichita,Kansas,2049099.01,18428753.17,9180.64,6102.75,110821343.1,-101.34737002906691,38.4820704082688
371,Wilson,Kansas,8013567.5,11956546.93,37936.37,29277.11,70987125.92,-95.74340719030323,37.559253879797815
372,Woodson,Kansas,4569296.64,11822292.27,30569.81,12439.09,64679117.11,-95.74017193389632,37.88667108224685
373,Wyandotte,Kansas,4394902.42,776416.79,534360.54,269612.06,6460653.29,-94.76451477051187,39.11463732218169
374,Ventura,California,7026068.84,723590.44,3339737.36,1913622.47,19465887.99,-119.08355847135091,34.45658857396364
375,Yuba,California,4255938.03,4136153.98,322885.82,149909.7,35732944.18,-121.35122142358922,39.269047276616625
376,Gregg,Texas,5513497.02,656891.83,766121.58,275725.28,21332912.06,-94.81728531558608,32.48026859659499
377,Martin,Texas,3467251.03,19568352.4,18667.21,13182.75,156082515.17,-101.95120655604097,32.30603984459565
378,Gaines,Texas,5419251.62,31699667.7,278811.06,47715.22,247612130.49,-102.63517684854146,32.740721258450655
379,Freestone,Texas,9629396.32,7974479.41,68655.92,48597.26,96061283.34,-96.14904474717886,31.704869407432344
380,Cache,Utah,6454216.47,2434452.28,203581.19,157519.51,27947940.77,-111.74353481526798,41.72234804283392
381,Carbon,Utah,2223346.82,8751405.38,41561.25,45615.33,38813870.44,-110.58893929542833,39.64816823020652
382,Beaver,Utah,1692896.08,30497481.88,21038.91,15095.3,172208990.83,-113.23575297460451,38.35770666110921
383,Garza,Texas,3056025.49,17702368.54,66553.33,11208.25,124479944.6,-101.29845135448826,33.17990090872442
384,Lyon,Kansas,12481950.62,17397510.23,91661.45,82437.7,109645328.79,-96.15265748661625,38.45618435464168
385,Niobrara,Wyoming,3242375.53,53022973.37,2228.42,6546.14,222222359.02,-104.47536852610126,43.05650133415377
386,Natrona,Wyoming,12542059.09,108977844.1,112274.13,157016.93,363669516.87,-106.79849917862175,42.96224296867147
387,Lincoln,Wyoming,4803042.8,31271978.09,19370.91,40605.78,139866916.28,-110.65562945915363,42.26236882730683
388,Laramie,Wyoming,20017752.84,63417716.3,44586.62,165932.45,283300885.37,-104.68962114824257,41.30707027079525
389,Bosque,Texas,13669698.43,15265541.5,61586.97,58478.19,110187421.71,-97.63433390534468,31.900395500053296
390,Malheur,Oregon,8064517.34,103758214.5,167325.89,47022.29,579217995.08,-117.62305660098063,43.19343544509234
391,Garfield,Utah,4046127.19,15912443.61,11036.44,12631.17,56605953.02,-111.44312716256844,37.854916911668774
392,Ringgold,Iowa,6537302.03,11328003.92,12594.03,16863.06,47217383.12,-94.2439716133797,40.73520806472842
393,Union,Iowa,8105732.73,8646343.95,35020.08,35391.84,35670446.0,-94.24238091297116,41.02772560337671
394,Harvey,Kansas,12044483.71,11784495.09,194039.13,106477.9,77298717.98,-97.42728825356266,38.043222736179814
395,Deuel,Nebraska,1939241.65,9528445.78,11761.16,6650.82,62632353.57,-102.3339356434833,41.11161133429666
396,Dawes,Nebraska,5838608.92,22083065.28,14625.23,22976.68,123711983.16,-103.13547656147422,42.71973172897595
397,Dawson,Nebraska,11252208.52,19845138.02,118659.16,65005.52,100634384.54,-99.81958314931155,40.869938607036005
398,Custer,Nebraska,13704307.51,59150514.65,49142.43,38377.78,212026750.76,-99.72615297688415,41.394258740014756
399,Dakota,Nebraska,5097862.75,4889141.67,79301.02,39454.02,17158232.43,-96.5645531569325,42.39108493119254
400,Pocahontas,Iowa,9505030.16,14034431.52,50241.69,27283.18,74803506.48,-94.67874185086814,42.73412277359029
401,Jerauld,South Dakota,3252982.33,12748678.82,7518.63,5881.23,65011903.05,-98.62974538871666,44.066360015870984
402,Smith,Texas,11531314.54,3843744.19,544680.88,511431.6,75576887.35,-95.26925196220559,32.37500199549372
403,Jackson,South Dakota,3957622.87,34607631.23,5098.53,5102.29,168549510.46,-101.62812772747694,43.69422972190835
404,Jones,South Dakota,1620493.3,19443577.01,2052.28,2408.0,76193600.99,-100.68963791080482,43.960441666841476
405,Lake,South Dakota,7620159.33,11318437.47,33269.87,29756.2,68973917.92,-97.12936717130802,44.02204254827712
406,Sherman,Texas,2293009.65,25151286.73,70235.48,9238.86,144497104.91,-101.89347144330779,36.277708440672804
407,Reno,Kansas,18874991.76,28439164.8,211360.74,189225.26,178758118.34,-98.0860300510385,37.95294531541287
